time,dist,d_safe,df,speed,v_leader,v_ref,uff,u_mpc,u_total,pwm,pred_penalty
240.8,0.1925,0.25,-0.0575,0.0,0.0,0.0,0.0,-0.0057,0.0,0,0.0
241.0,0.1783,0.2536,-0.0753,0.0051,0.0,0.0,0.0,-0.0101,0.0,0,0.0
241.2,0.1731,0.2505,-0.0774,0.0008,0.0,0.0,0.0,-0.0081,0.0,0,0.0
241.4,0.1866,0.25,-0.0634,0.0,0.0,0.0,0.0,-0.0063,0.0,0,0.0
241.6,0.1743,0.25,-0.0757,0.0,0.0,0.0,0.0,-0.0076,0.0,0,0.0
241.8,0.1876,0.2526,-0.065,0.0037,0.0,0.0,0.0,-0.0084,0.0,0,0.0
242.0,0.1918,0.25,-0.0582,0.0,0.0,0.0,0.0,-0.0058,0.0,0,0.0
242.2,0.1918,0.25,-0.0582,0.0,0.0,0.0,0.0,-0.0058,0.0,0,0.0
242.4,0.1751,0.25,-0.0749,0.0,0.0,0.0,0.0,-0.0075,0.0,0,0.0
242.6,0.1893,0.25,-0.0607,0.0,0.0,0.0,0.0,-0.0061,0.0,0,0.0
242.8,0.1807,0.25,-0.0693,0.0,0.0,0.0,0.0,-0.0069,0.0,0,0.0
243.0,0.1796,0.2515,-0.0719,0.0022,0.0,0.0,0.0,-0.0083,0.0,0,0.0
243.2,0.1844,0.25,-0.0656,0.0,0.0,0.0,0.0,-0.0066,0.0,0,0.0
243.4,0.1896,0.2507,-0.0612,0.001,0.0,0.0,0.0,-0.0066,0.0,0,0.0
243.6,0.1977,0.25,-0.0523,0.0,0.0519,0.0,0.0,-0.0052,0.0,0,0.0
243.8,0.2096,0.2509,-0.0414,0.0013,0.0545,0.0215,0.0429,0.0059,0.0,0,0.0
244.0,0.2172,0.25,-0.0328,0.0,0.0572,0.031,0.0621,0.0122,0.0,0,0.0
244.2,0.2244,0.2524,-0.0281,0.0035,0.06,0.0376,0.0751,0.0142,0.0,0,0.0
244.4,0.2407,0.252,-0.0113,0.0029,0.0629,0.0538,0.1077,0.0244,0.0,0,0.0
244.6,0.2475,0.2532,-0.0057,0.0046,0.0659,0.0613,0.1225,0.0277,0.0,0,0.0
244.8,0.2744,0.2529,0.0214,0.0042,0.0689,0.086,0.1721,0.0431,0.2151,129,0.0
245.0,0.2727,0.2715,0.0011,0.0308,0.072,0.0729,0.1458,0.0212,0.167,121,0.0
245.2,0.2719,0.295,-0.023,0.0643,0.0752,0.0568,0.1136,-0.006,0.1075,112,0.0
245.4,0.2855,0.3037,-0.0182,0.0767,0.0785,0.0639,0.1279,-0.0082,0.1197,114,0.0
245.6,0.2649,0.3164,-0.0515,0.0948,0.0819,0.0407,0.0814,-0.0322,0.0491,102,0.0
245.8,0.2746,0.331,-0.0564,0.1157,0.0853,0.0402,0.0803,-0.0434,0.0369,100,0.0
246.0,0.263,0.3367,-0.0737,0.1239,0.0888,0.0299,0.0597,-0.0544,0.0054,0,0.0
246.2,0.2676,0.3241,-0.0566,0.1059,0.0924,0.0471,0.0943,-0.035,0.0592,104,0.0
246.4,0.2452,0.3279,-0.0827,0.1113,0.096,0.0299,0.0597,-0.049,0.0,0,0.0
246.6,0.2586,0.3171,-0.0584,0.0958,0.0997,0.053,0.106,-0.0272,0.0787,107,0.0
246.8,0.2599,0.3304,-0.0705,0.1149,0.1035,0.0471,0.0941,-0.041,0.0532,103,0.0
247.0,0.2524,0.3361,-0.0837,0.123,0.1073,0.0403,0.0806,-0.0497,0.0309,99,0.0
247.2,0.2407,0.3381,-0.0974,0.1259,0.1112,0.0332,0.0665,-0.0561,0.0,0,0.0
247.4,0.2386,0.327,-0.0883,0.1099,0.1151,0.0445,0.0889,-0.0416,0.0,0,0.0
247.6,0.2607,0.316,-0.0553,0.0943,0.1191,0.0749,0.1498,-0.0152,0.1346,116,0.0
247.8,0.2469,0.33,-0.0831,0.1143,0.1232,0.0567,0.1134,-0.0371,0.0,0,0.0
248.0,0.2697,0.3175,-0.0479,0.0965,0.1273,0.089,0.178,-0.0085,0.1694,122,0.0
248.2,0.2673,0.3278,-0.0604,0.1111,0.1314,0.0831,0.1661,-0.0201,0.1461,118,0.0
248.4,0.2728,0.3392,-0.0665,0.1275,0.1356,0.0824,0.1648,-0.0292,0.1357,116,0.0
248.6,0.2746,0.3484,-0.0738,0.1406,0.1398,0.0808,0.1615,-0.0373,0.1243,114,0.0
248.8,0.2685,0.3508,-0.0822,0.144,0.1441,0.0783,0.1566,-0.0411,0.1155,113,0.0
249.0,0.2747,0.36,-0.0853,0.1572,0.1484,0.0801,0.1602,-0.0471,0.1132,113,0.0
249.2,0.2637,0.3665,-0.1028,0.1664,0.1527,0.0705,0.141,-0.0582,0.0827,108,0.0
249.4,0.2691,0.3698,-0.1006,0.1711,0.1571,0.0765,0.1531,-0.0573,0.0958,110,0.0
249.6,0.2582,0.3664,-0.1082,0.1663,0.1614,0.0749,0.1498,-0.0565,0.0933,109,0.0
249.8,0.2661,0.3739,-0.1078,0.177,0.1658,0.0796,0.1592,-0.0594,0.0998,110,0.0
250.0,0.2554,0.3715,-0.1162,0.1736,0.1703,0.0773,0.1547,-0.0598,0.0949,110,0.0
250.2,0.2508,0.3745,-0.1237,0.1779,0.1747,0.0757,0.1515,-0.0635,0.088,109,0.0
250.4,0.2484,0.3754,-0.127,0.1791,0.1792,0.0776,0.1551,-0.0635,0.0,0,0.0
250.6,0.2659,0.3613,-0.0955,0.1591,0.1837,0.1073,0.2146,-0.0354,0.1791,123,0.0
250.8,0.277,0.3651,-0.0882,0.1645,0.1881,0.1176,0.2352,-0.0322,0.203,127,0.0
251.0,0.2635,0.3717,-0.1082,0.1739,0.1926,0.1061,0.2121,-0.0447,0.1674,121,0.0
251.2,0.2767,0.3775,-0.1007,0.1821,0.1971,0.1166,0.2331,-0.0428,0.1903,125,0.0
251.4,0.2824,0.3782,-0.0958,0.1831,0.2016,0.125,0.2501,-0.0386,0.2114,128,0.0
251.6,0.2722,0.3843,-0.1121,0.1918,0.2061,0.1165,0.2329,-0.0489,0.184,124,0.0
251.8,0.2936,0.3854,-0.0917,0.1934,0.2106,0.1373,0.2745,-0.0372,0.2373,132,0.0
252.0,0.2914,0.3884,-0.097,0.1977,0.2151,0.1375,0.275,-0.0398,0.2353,132,0.0
252.2,0.2845,0.396,-0.1115,0.2085,0.2196,0.1304,0.2608,-0.0502,0.2105,128,0.0
252.4,0.2884,0.395,-0.1066,0.2071,0.2241,0.1388,0.2776,-0.0448,0.2328,132,0.0
252.6,0.293,0.3962,-0.1032,0.2089,0.2285,0.146,0.2919,-0.0418,0.2502,135,0.0
252.8,0.2919,0.3992,-0.1073,0.2132,0.2329,0.1471,0.2943,-0.0437,0.2505,135,0.0
253.0,0.3077,0.4062,-0.0985,0.2231,0.2374,0.1586,0.3172,-0.0421,0.2751,139,0.0
253.2,0.307,0.4063,-0.0993,0.2233,0.2417,0.1623,0.3246,-0.0404,0.2842,140,0.0
253.4,0.3046,0.4101,-0.1055,0.2287,0.2461,0.1617,0.3235,-0.044,0.2795,139,0.0
253.6,0.3134,0.4142,-0.1008,0.2346,0.2504,0.1698,0.3396,-0.0424,0.2972,142,0.0
253.8,0.3199,0.4145,-0.0946,0.235,0.2548,0.1791,0.3581,-0.0374,0.3207,146,0.0
254.0,0.3261,0.415,-0.0889,0.2357,0.259,0.1879,0.3759,-0.0328,0.3431,149,0.0
254.2,0.3366,0.4184,-0.0819,0.2406,0.2633,0.1978,0.3955,-0.0296,0.3659,153,0.0
254.4,0.3252,0.4245,-0.0993,0.2493,0.2674,0.188,0.376,-0.0406,0.3354,148,0.0
254.6,0.3274,0.4256,-0.0982,0.2509,0.2716,0.193,0.3861,-0.0387,0.3473,150,0.0
254.8,0.3375,0.4216,-0.0842,0.2452,0.2757,0.2084,0.4167,-0.0268,0.3899,157,0.0
255.0,0.344,0.4251,-0.0811,0.2501,0.2798,0.2149,0.4298,-0.0257,0.4041,159,0.0
255.2,0.3465,0.4305,-0.084,0.2578,0.2838,0.2166,0.4331,-0.029,0.4041,159,0.0
255.4,0.3623,0.4311,-0.0688,0.2588,0.2877,0.2327,0.4653,-0.0199,0.4454,166,0.0
255.6,0.3546,0.4377,-0.0831,0.2682,0.2916,0.2251,0.4503,-0.0298,0.4204,162,0.0
255.8,0.3768,0.4368,-0.06,0.2668,0.2955,0.2475,0.495,-0.0156,0.4793,171,0.0
256.0,0.3699,0.4421,-0.0722,0.2744,0.2993,0.2415,0.4829,-0.0237,0.4592,168,0.0
256.2,0.3848,0.4412,-0.0564,0.2732,0.303,0.2579,0.5157,-0.0133,0.5024,175,0.0
256.4,0.3868,0.4471,-0.0603,0.2816,0.3066,0.2584,0.5168,-0.0177,0.4991,174,0.0
256.6,0.388,0.4502,-0.0622,0.286,0.3102,0.2605,0.5209,-0.019,0.502,175,0.0
256.8,0.4021,0.4545,-0.0524,0.2922,0.3138,0.2718,0.5436,-0.0154,0.5282,179,0.0
257.0,0.4068,0.4584,-0.0516,0.2977,0.3172,0.2759,0.5519,-0.0161,0.5358,180,0.0
257.2,0.4009,0.4589,-0.0579,0.2984,0.3206,0.2742,0.5485,-0.0179,0.5306,179,0.0
257.4,0.4097,0.4628,-0.053,0.304,0.3239,0.2815,0.5629,-0.0165,0.5464,182,0.0
257.6,0.4143,0.4641,-0.0498,0.3058,0.3271,0.2873,0.5746,-0.0142,0.5603,184,0.0
257.8,0.4221,0.4609,-0.0388,0.3013,0.3303,0.2992,0.5984,-0.0049,0.5935,189,0.0
258.0,0.4152,0.4704,-0.0551,0.3148,0.3333,0.2892,0.5784,-0.0183,0.5601,184,0.0
258.2,0.4225,0.4695,-0.047,0.3136,0.3363,0.2987,0.5974,-0.0121,0.5853,188,0.0
258.4,0.4269,0.4729,-0.046,0.3184,0.3392,0.3024,0.6048,-0.0126,0.5922,189,0.0
258.6,0.4323,0.4717,-0.0394,0.3167,0.342,0.3105,0.6209,-0.0071,0.6138,193,0.0
258.8,0.4343,0.472,-0.0377,0.3172,0.3447,0.3146,0.6291,-0.0051,0.624,194,0.0
259.0,0.4476,0.4804,-0.0329,0.3292,0.3474,0.3211,0.6421,-0.0074,0.6348,196,0.0
259.2,0.4464,0.4807,-0.0342,0.3295,0.3499,0.3225,0.645,-0.0069,0.6381,197,0.0
259.4,0.4575,0.4842,-0.0267,0.3346,0.3523,0.331,0.6619,-0.0045,0.6574,200,0.0
259.6,0.4581,0.4851,-0.0271,0.3359,0.3547,0.333,0.6661,-0.0042,0.6619,200,0.0
259.8,0.4537,0.4891,-0.0355,0.3416,0.3569,0.3286,0.6571,-0.0101,0.647,198,0.0
260.0,0.4712,0.4883,-0.0171,0.3404,0.3591,0.3454,0.6908,0.0008,0.6916,205,0.0
260.2,0.4779,0.4893,-0.0114,0.3418,0.3612,0.352,0.7041,0.004,0.7081,208,0.0
260.4,0.4711,0.4925,-0.0214,0.3464,0.3631,0.346,0.692,-0.0024,0.6896,205,0.0
260.6,0.4714,0.4949,-0.0235,0.3498,0.365,0.3462,0.6924,-0.0042,0.6882,205,0.0
260.8,0.4748,0.4963,-0.0215,0.3519,0.3667,0.3495,0.699,-0.0034,0.6956,206,0.0
261.0,0.4751,0.4994,-0.0243,0.3563,0.3684,0.3489,0.6978,-0.0061,0.6917,205,0.0
261.2,0.4948,0.4989,-0.004,0.3556,0.3699,0.3667,0.7333,0.0051,0.7385,213,0.0
261.4,0.4969,0.4971,-0.0002,0.3529,0.3713,0.3712,0.7424,0.0091,0.7515,215,0.0
261.6,0.4911,0.5032,-0.0121,0.3617,0.3727,0.363,0.7259,-0.0006,0.7254,211,0.0
261.8,0.4867,0.5044,-0.0176,0.3634,0.3739,0.3598,0.7195,-0.0036,0.716,209,0.0
262.0,0.5061,0.5046,0.0015,0.3637,0.375,0.3762,0.7523,0.0064,0.7587,216,0.0
262.2,0.5004,0.5057,-0.0053,0.3653,0.376,0.3717,0.7435,0.0027,0.7462,214,0.0
262.4,0.5005,0.507,-0.0066,0.3672,0.3769,0.3716,0.7433,0.0016,0.7448,214,0.0
262.6,0.4992,0.5116,-0.0124,0.3737,0.3777,0.3678,0.7355,-0.0042,0.7313,212,0.0
262.8,0.51,0.5093,0.0006,0.3705,0.3783,0.3788,0.7576,0.0042,0.7619,216,0.0
263.0,0.5085,0.5085,-0.0,0.3693,0.3789,0.3788,0.7577,0.0048,0.7625,216,0.0
263.2,0.5019,0.5077,-0.0058,0.3681,0.3793,0.3747,0.7494,0.0027,0.7522,215,0.0
263.4,0.502,0.5087,-0.0067,0.3695,0.3797,0.3743,0.7487,0.0017,0.7504,215,0.0
263.6,0.4994,0.5133,-0.0139,0.3761,0.3799,0.3687,0.7375,-0.0051,0.7324,212,0.0
263.8,0.4998,0.5143,-0.0146,0.3776,0.38,0.3683,0.7367,-0.0061,0.7306,211,0.0
264.0,0.519,0.5117,0.0073,0.3738,0.38,0.38,0.76,0.0038,0.7638,217,0.0
264.2,0.5046,0.5119,-0.0074,0.3742,0.3799,0.374,0.748,-0.0008,0.7471,214,0.0
264.4,0.5177,0.5113,0.0064,0.3733,0.3796,0.38,0.76,0.004,0.764,217,0.0
264.6,0.5226,0.5133,0.0093,0.3761,0.3793,0.38,0.76,0.0029,0.7629,217,0.0
264.8,0.5123,0.5163,-0.004,0.3804,0.3788,0.3756,0.7513,-0.0028,0.7485,214,0.0
265.0,0.5032,0.5131,-0.0099,0.3759,0.3783,0.3704,0.7407,-0.0038,0.737,212,0.0
265.2,0.5062,0.516,-0.0098,0.3801,0.3776,0.3697,0.7395,-0.0061,0.7333,212,0.0
265.4,0.5139,0.5131,0.0008,0.3758,0.3768,0.3775,0.7549,0.0009,0.7558,215,0.0
265.6,0.517,0.5138,0.0032,0.3768,0.3759,0.3785,0.7569,0.0011,0.7581,216,0.0
265.8,0.5206,0.5113,0.0093,0.3732,0.3749,0.38,0.76,0.0043,0.7643,217,0.0
266.0,0.5105,0.5153,-0.0048,0.379,0.3738,0.3699,0.7399,-0.005,0.7349,212,0.0
266.2,0.5102,0.5167,-0.0065,0.381,0.3726,0.3674,0.7347,-0.0075,0.7273,211,0.0
266.4,0.5178,0.5172,0.0005,0.3817,0.3712,0.3717,0.7434,-0.005,0.7384,213,0.0
266.6,0.5154,0.5169,-0.0016,0.3813,0.3698,0.3685,0.7371,-0.0065,0.7305,211,0.0
266.8,0.5063,0.5106,-0.0042,0.3722,0.3683,0.3649,0.7297,-0.0041,0.7256,211,0.0
267.0,0.5056,0.5118,-0.0062,0.374,0.3666,0.3617,0.7233,-0.0068,0.7165,209,0.0
267.2,0.4961,0.5139,-0.0178,0.377,0.3648,0.3506,0.7012,-0.015,0.6862,204,0.0
267.4,0.499,0.5141,-0.0151,0.3773,0.363,0.3509,0.7019,-0.0147,0.6872,204,0.0
267.6,0.4905,0.5112,-0.0206,0.3731,0.361,0.3445,0.689,-0.0164,0.6727,202,0.0
267.8,0.5041,0.5075,-0.0034,0.3679,0.359,0.3562,0.7125,-0.0061,0.7063,208,0.0
268.0,0.4962,0.5069,-0.0107,0.367,0.3568,0.3482,0.6965,-0.0104,0.686,204,0.0
268.2,0.4857,0.507,-0.0213,0.3671,0.3545,0.3375,0.675,-0.0169,0.6581,200,0.0
268.4,0.4968,0.5054,-0.0086,0.3649,0.3522,0.3453,0.6906,-0.0106,0.68,203,0.0
268.6,0.4854,0.5028,-0.0174,0.3611,0.3497,0.3358,0.6716,-0.0144,0.6572,200,0.0
268.8,0.4909,0.5005,-0.0097,0.3579,0.3472,0.3395,0.6789,-0.0102,0.6687,201,0.0
269.0,0.4895,0.502,-0.0125,0.36,0.3446,0.3346,0.6692,-0.0139,0.6552,199,0.0
269.2,0.4814,0.5033,-0.0219,0.3619,0.3418,0.3243,0.6486,-0.021,0.6276,195,0.0
269.4,0.4707,0.4991,-0.0284,0.3558,0.339,0.3163,0.6326,-0.0226,0.61,192,0.0
269.6,0.4727,0.4959,-0.0232,0.3512,0.3361,0.3176,0.6351,-0.0192,0.616,193,0.0
269.8,0.4746,0.4979,-0.0233,0.3541,0.3331,0.3145,0.629,-0.0221,0.6068,192,0.0
270.0,0.4678,0.4982,-0.0304,0.3546,0.3301,0.3057,0.6115,-0.0275,0.584,188,0.0
270.2,0.4591,0.4898,-0.0308,0.3426,0.3269,0.3023,0.6046,-0.0232,0.5813,188,0.0
270.4,0.454,0.4898,-0.0357,0.3425,0.3237,0.2951,0.5902,-0.0273,0.5629,185,0.0
270.6,0.449,0.4928,-0.0438,0.3469,0.3204,0.2853,0.5706,-0.0352,0.5355,180,0.0
270.8,0.438,0.4858,-0.0477,0.3368,0.317,0.2788,0.5576,-0.0338,0.5238,178,0.0
271.0,0.4362,0.4826,-0.0464,0.3322,0.3135,0.2764,0.5528,-0.0325,0.5203,178,0.0
271.2,0.4312,0.4834,-0.0522,0.3334,0.31,0.2683,0.5365,-0.0378,0.4987,174,0.0
271.4,0.4368,0.4771,-0.0403,0.3244,0.3064,0.2742,0.5484,-0.0292,0.5192,178,0.0
271.6,0.4181,0.4778,-0.0598,0.3255,0.3027,0.2549,0.5099,-0.0412,0.4686,169,0.0
271.8,0.4129,0.478,-0.0651,0.3257,0.299,0.247,0.494,-0.0459,0.4481,166,0.0
272.0,0.4231,0.4712,-0.0481,0.3159,0.2952,0.2568,0.5135,-0.0344,0.4792,171,0.0
272.2,0.4182,0.469,-0.0508,0.3128,0.2914,0.2508,0.5016,-0.0361,0.4655,169,0.0
272.4,0.4015,0.4719,-0.0704,0.317,0.2875,0.2312,0.4623,-0.0499,0.4124,160,0.0
272.6,0.3992,0.4658,-0.0667,0.3084,0.2835,0.2302,0.4604,-0.0458,0.4146,161,0.0
272.8,0.403,0.4616,-0.0586,0.3023,0.2795,0.2327,0.4653,-0.0407,0.4247,162,0.0
273.0,0.3957,0.458,-0.0623,0.2971,0.2754,0.2256,0.4513,-0.042,0.4093,160,0.0
273.2,0.3915,0.4591,-0.0677,0.2988,0.2713,0.2172,0.4344,-0.0476,0.3868,156,0.0
273.4,0.3726,0.4557,-0.0831,0.2938,0.2672,0.2007,0.4015,-0.0548,0.3466,150,0.0
273.6,0.3763,0.4519,-0.0756,0.2885,0.263,0.2025,0.405,-0.0505,0.3545,151,0.0
273.8,0.3661,0.4525,-0.0863,0.2893,0.2588,0.1897,0.3794,-0.0584,0.3209,146,0.0
274.0,0.3699,0.4485,-0.0786,0.2836,0.2545,0.1916,0.3832,-0.0538,0.3294,147,0.0
274.2,0.3566,0.4474,-0.0908,0.282,0.2502,0.1775,0.3551,-0.0613,0.2938,142,0.0
274.4,0.3602,0.4411,-0.081,0.273,0.2458,0.1811,0.3621,-0.0541,0.3081,144,0.0
274.6,0.3406,0.4383,-0.0976,0.269,0.2415,0.1634,0.3267,-0.0626,0.2642,137,0.0
274.8,0.3328,0.4364,-0.1036,0.2663,0.2371,0.1542,0.3085,-0.0664,0.2421,133,0.0
275.0,0.3295,0.4356,-0.1061,0.2651,0.2327,0.1478,0.2956,-0.0692,0.2264,131,0.0
275.2,0.3222,0.4316,-0.1094,0.2594,0.2282,0.1407,0.2814,-0.0703,0.2112,128,0.0
275.4,0.3187,0.4285,-0.1098,0.255,0.2238,0.136,0.2719,-0.0705,0.2015,127,0.0
275.6,0.3146,0.426,-0.1114,0.2514,0.2193,0.1302,0.2603,-0.0718,0.1886,125,0.0
275.8,0.304,0.4204,-0.1164,0.2435,0.2148,0.1217,0.2435,-0.0725,0.171,122,0.0
276.0,0.2991,0.4204,-0.1213,0.2435,0.2103,0.1133,0.2266,-0.0772,0.1493,118,0.0
276.2,0.2975,0.4138,-0.1162,0.234,0.2059,0.1129,0.2257,-0.0722,0.1536,119,0.0
276.4,0.2839,0.4109,-0.127,0.2298,0.2014,0.0998,0.1995,-0.0777,0.1218,114,0.0
276.6,0.2948,0.4056,-0.1108,0.2223,0.1969,0.1082,0.2164,-0.0681,0.1483,118,0.0
276.8,0.2861,0.4086,-0.1224,0.2265,0.1924,0.0944,0.1888,-0.0783,0.1105,112,0.0
277.0,0.2694,0.4048,-0.1354,0.2212,0.1879,0.0795,0.159,-0.0844,0.0746,106,0.0
277.2,0.273,0.4015,-0.1284,0.2164,0.1834,0.0806,0.1613,-0.0807,0.0805,107,0.0
277.4,0.2603,0.3963,-0.136,0.209,0.1789,0.0701,0.1402,-0.083,0.0572,104,0.0
277.6,0.2642,0.3956,-0.1314,0.208,0.1744,0.0693,0.1386,-0.0825,0.0561,103,0.0
277.8,0.2573,0.3906,-0.1333,0.2009,0.17,0.0634,0.1267,-0.0821,0.0446,102,0.0
278.0,0.2432,0.3887,-0.1454,0.1981,0.1656,0.0492,0.0984,-0.089,0.0,0,0.0
278.2,0.2438,0.3722,-0.1283,0.1745,0.1612,0.0585,0.117,-0.0709,0.0,0,0.0
278.4,0.2467,0.3509,-0.1042,0.1441,0.1568,0.0734,0.1469,-0.0457,0.0,0,0.0
278.6,0.2479,0.3357,-0.0878,0.1225,0.1524,0.0821,0.1643,-0.029,0.0,0,0.0
278.8,0.2668,0.3226,-0.0558,0.1037,0.1481,0.1035,0.207,-0.0057,0.2013,127,0.0
279.0,0.2698,0.3325,-0.0627,0.1179,0.1438,0.0936,0.1873,-0.0184,0.1689,122,0.0
279.2,0.2559,0.345,-0.0892,0.1358,0.1396,0.0682,0.1364,-0.0427,0.0938,110,0.0
279.4,0.2561,0.3488,-0.0927,0.1411,0.1353,0.0612,0.1224,-0.0492,0.0732,106,0.0
279.6,0.26,0.3579,-0.098,0.1542,0.1312,0.0528,0.1056,-0.0605,0.0451,102,0.0
279.8,0.2588,0.3571,-0.0983,0.1531,0.127,0.0484,0.0967,-0.0622,0.0345,100,0.0
280.0,0.2403,0.3607,-0.1204,0.1582,0.1229,0.0266,0.0532,-0.0778,0.0,0,0.0
280.2,0.2467,0.3455,-0.0988,0.1364,0.1189,0.0399,0.0798,-0.0581,0.0,0,0.0
280.4,0.2378,0.3281,-0.0903,0.1116,0.1149,0.0426,0.0852,-0.0435,0.0,0,0.0
280.6,0.2411,0.3148,-0.0737,0.0926,0.111,0.052,0.1041,-0.0276,0.0,0,0.0
280.8,0.2467,0.3073,-0.0606,0.0818,0.1071,0.0586,0.1171,-0.0177,0.0,0,0.0
281.0,0.2575,0.2998,-0.0423,0.0711,0.1032,0.0694,0.1388,-0.0051,0.1337,116,0.0
281.2,0.2545,0.3143,-0.0598,0.0919,0.0995,0.0516,0.1033,-0.0261,0.0772,107,0.0
281.4,0.246,0.3266,-0.0806,0.1094,0.0958,0.0313,0.0626,-0.0471,0.0,0,0.0
281.6,0.2483,0.3152,-0.0669,0.0932,0.0921,0.0386,0.0772,-0.034,0.0,0,0.0
281.8,0.2639,0.3055,-0.0416,0.0793,0.0886,0.0553,0.1106,-0.0161,0.0945,110,0.0
282.0,0.2522,0.318,-0.0658,0.0972,0.0851,0.0324,0.0649,-0.039,0.0259,99,0.0
282.2,0.2449,0.3263,-0.0814,0.109,0.0817,0.0165,0.033,-0.0544,0.0,0,0.0
282.4,0.2455,0.3126,-0.0671,0.0894,0.0783,0.0246,0.0492,-0.0391,0.0,0,0.0
282.6,0.2433,0.3041,-0.0608,0.0772,0.075,0.0264,0.0528,-0.0315,0.0,0,0.0
282.8,0.2564,0.2978,-0.0414,0.0683,0.0718,0.0387,0.0774,-0.019,0.0584,104,0.0
283.0,0.245,0.3056,-0.0606,0.0794,0.0687,0.0202,0.0404,-0.0357,0.0,0,0.0
283.2,0.2554,0.2982,-0.0428,0.0689,0.0657,0.0314,0.0628,-0.023,0.0398,101,0.0
283.4,0.2397,0.3139,-0.0742,0.0913,0.0627,0.0033,0.0067,-0.0514,0.0,0,0.0
283.6,0.2475,0.3031,-0.0556,0.0759,0.0598,0.0154,0.0308,-0.0358,0.0,0,0.0
283.8,0.2317,0.2964,-0.0647,0.0663,0.0571,0.0053,0.0106,-0.037,0.0,0,0.0
284.0,0.2353,0.2902,-0.0549,0.0574,0.0544,0.0104,0.0208,-0.029,0.0,0,0.0
284.2,0.2307,0.2832,-0.0525,0.0474,0.0518,0.0098,0.0196,-0.0241,0.0,0,0.0
284.4,0.2407,0.2761,-0.0355,0.0373,0.0,0.0,0.0,-0.0222,0.0,0,0.0
284.6,0.228,0.2698,-0.0418,0.0283,0.0,0.0,0.0,-0.0183,0.0,0,0.0
284.8,0.2204,0.2672,-0.0468,0.0246,0.0,0.0,0.0,-0.017,0.0,0,0.0
285.0,0.2131,0.2633,-0.0502,0.019,0.0,0.0,0.0,-0.0145,0.0,0,0.0
285.2,0.2011,0.2652,-0.0641,0.0217,0.0,0.0,0.0,-0.0172,0.0,0,0.0
285.4,0.2019,0.2631,-0.0612,0.0187,0.0,0.0,0.0,-0.0155,0.0,0,0.0
285.6,0.2036,0.2609,-0.0573,0.0155,0.0,0.0,0.0,-0.0135,0.0,0,0.0
285.8,0.2076,0.2564,-0.0488,0.0091,0.0,0.0,0.0,-0.0094,0.0,0,0.0
286.0,0.1983,0.2582,-0.0599,0.0117,0.0,0.0,0.0,-0.0118,0.0,0,0.0
286.2,0.2038,0.2531,-0.0493,0.0044,0.0,0.0,0.0,-0.0071,0.0,0,0.0
286.4,0.1973,0.2546,-0.0573,0.0066,0.0,0.0,0.0,-0.009,0.0,0,0.0
286.6,0.1939,0.2553,-0.0614,0.0076,0.0,0.0,0.0,-0.01,0.0,0,0.0
286.8,0.2019,0.2521,-0.0502,0.003,0.0,0.0,0.0,-0.0065,0.0,0,0.0
287.0,0.1891,0.256,-0.0668,0.0085,0.0,0.0,0.0,-0.0109,0.0,0,0.0
287.2,0.1936,0.2551,-0.0616,0.0073,0.0,0.0,0.0,-0.0098,0.0,0,0.0
287.4,0.1862,0.2552,-0.0691,0.0075,0.0,0.0,0.0,-0.0107,0.0,0,0.0
287.6,0.1849,0.2524,-0.0675,0.0034,0.0,0.0,0.0,-0.0085,0.0,0,0.0
287.8,0.1868,0.2502,-0.0634,0.0003,0.0,0.0,0.0,-0.0065,0.0,0,0.0
288.0,0.1954,0.25,-0.0546,0.0,0.0,0.0,0.0,-0.0055,0.0,0,0.0
288.2,0.1864,0.2528,-0.0665,0.0041,0.0,0.0,0.0,-0.0087,0.0,0,0.0
288.4,0.1986,0.2533,-0.0547,0.0047,0.0,0.0,0.0,-0.0078,0.0,0,0.0
288.6,0.1926,0.2509,-0.0583,0.0013,0.0,0.0,0.0,-0.0065,0.0,0,0.0
288.8,0.1867,0.25,-0.0633,0.0,0.0,0.0,0.0,-0.0063,0.0,0,0.0
289.0,0.1828,0.2533,-0.0705,0.0047,0.0,0.0,0.0,-0.0094,0.0,0,0.0
289.2,0.1789,0.25,-0.0711,0.0,0.0,0.0,0.0,-0.0071,0.0,0,0.0
289.4,0.1958,0.2523,-0.0565,0.0033,0.0,0.0,0.0,-0.0073,0.0,0,0.0
289.6,0.1835,0.25,-0.0665,0.0,0.0,0.0,0.0,-0.0067,0.0,0,0.0
289.8,0.187,0.2525,-0.0656,0.0036,0.0,0.0,0.0,-0.0084,0.0,0,0.0
290.0,0.1824,0.252,-0.0696,0.0029,0.0,0.0,0.0,-0.0084,0.0,0,0.0
290.2,0.1896,0.2527,-0.0631,0.0039,0.0,0.0,0.0,-0.0083,0.0,0,0.0
